2025-10-27T00:43:35.818933+00:00,DEBUG,Current price for SUPERUSD: 0.416,super_usd_buy_56,SUPERUSD,0.416
2025-10-27T00:43:35.819170+00:00,DEBUG,Current price for XETHZUSD: 4178.81,eth_usd_sell_20251027_1,XETHZUSD,4178.81
2025-10-27T00:43:35.819406+00:00,DEBUG,Current price for XETHZUSD: 4178.81,eth_usd_buy_20251027_2,XETHZUSD,4178.81
2025-10-27T00:43:35.819643+00:00,DEBUG,Current price for SOLUSD: 203.27,sol_usd_sell_20251027_3,SOLUSD,203.27
2025-10-27T00:43:35.819907+00:00,DEBUG,Current price for SOLUSD: 203.27,sol_usd_buy_20251027_4,SOLUSD,203.27
2025-10-27T00:43:35.820142+00:00,DEBUG,Current price for XLTCZUSD: 100.42,ltc_usd_sell_20251027_5,XLTCZUSD,100.42
2025-10-27T00:43:35.820373+00:00,DEBUG,Current price for XLTCZUSD: 100.42,ltc_usd_buy_20251027_6,XLTCZUSD,100.42
2025-10-27T00:43:35.820606+00:00,DEBUG,Current price for XXRPZUSD: 2.65773,xrp_usd_sell_20251027_7,XXRPZUSD,2.65773
2025-10-27T00:43:35.820858+00:00,DEBUG,Current price for XXRPZUSD: 2.65773,xrp_usd_buy_20251027_8,XXRPZUSD,2.65773
2025-10-27T00:43:35.821105+00:00,DEBUG,Current price for XXMRZUSD: 348.13,xmr_usd_sell_20251027_9,XXMRZUSD,348.13
2025-10-27T00:43:35.821340+00:00,DEBUG,Current price for XXMRZUSD: 348.13,xmr_usd_buy_20251027_10,XXMRZUSD,348.13
2025-10-27T00:43:35.821573+00:00,DEBUG,Current price for AAVEUSD: 241.2,aave_usd_sell_20251027_11,AAVEUSD,241.2
2025-10-27T00:43:35.821822+00:00,DEBUG,Current price for AAVEUSD: 241.2,aave_usd_buy_20251027_12,AAVEUSD,241.2
2025-10-27T00:43:35.822069+00:00,DEBUG,Current price for ATOMUSD: 3.257,atom_usd_sell_20251027_13,ATOMUSD,3.257
2025-10-27T00:43:35.822299+00:00,DEBUG,Current price for ATOMUSD: 3.257,atom_usd_buy_20251027_14,ATOMUSD,3.257
2025-10-27T00:43:35.822531+00:00,DEBUG,Current price for COMPUSD: 38.63,comp_usd_sell_20251027_15,COMPUSD,38.63
2025-10-27T00:43:35.822760+00:00,DEBUG,Current price for COMPUSD: 38.63,comp_usd_buy_20251027_16,COMPUSD,38.63
